movie_title,release_date,genre,MPAA_rating,total_gross,inflation_adjusted_gross,character,voice-actor,director,release_year
Chicken Little,2005-11-04,Adventure,G,135386665.0,177954661.0,Mr. Woolensworth,Patrick Stewart,Mark Dindal,2005
Chicken Little,2005-11-04,Adventure,G,135386665.0,177954661.0,Runt of the Litter,Steve Zahn,Mark Dindal,2005
Chicken Little,2005-11-04,Adventure,G,135386665.0,177954661.0,Tina,Catherine O'Hara,Mark Dindal,2005
Chicken Little,2005-11-04,Adventure,G,135386665.0,177954661.0,Turkey Lurkey,Don Knotts,Mark Dindal,2005
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Bowler Hat Guy,Stephen J. Anderson,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Carl the Robot,Harland Williams,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Cornelius Robinson,Tom Selleck,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Doris,Ethan Sandler,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Frankie the Frog,Aurian Redson,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Franny Robinson,Nicole Sullivan,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Goob,Matthew Josten,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Lefty,Nathan Greno,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Lewis,Jordan Fry,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Lizzy,Tracey Miller-Zarneke,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Lucille Krunklehorn,Laurie Metcalf,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Mildred,Angela Bassett,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Mr. Willerstein,Tom Kenny,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Tiny,Joe Mateo,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Uncle Art,Adam West,Stephen J. Anderson,2007
Meet the Robinsons,2007-03-30,Adventure,G,97822171.0,119860589.0,Wilbur Robinson,Wesley Singerman,Stephen J. Anderson,2007
Enchanted,2007-11-21,Romantic Comedy,PG,127706877.0,156074310.0,Giselle,Amy Adams,Desconocido,2007
Enchanted,2007-11-21,Romantic Comedy,PG,127706877.0,156074310.0,Nancy Tremaine,Idina Menzel,Desconocido,2007
Enchanted,2007-11-21,Romantic Comedy,PG,127706877.0,156074310.0,Nathaniel,Timothy Spall,Desconocido,2007
Enchanted,2007-11-21,Romantic Comedy,PG,127706877.0,156074310.0,Pip,Jeff Bennett; Kevin Lima,Desconocido,2007
Enchanted,2007-11-21,Romantic Comedy,PG,127706877.0,156074310.0,Prince Edward,James Marsden,Desconocido,2007
Enchanted,2007-11-21,Romantic Comedy,PG,127706877.0,156074310.0,Queen Narissa,Susan Sarandon,Desconocido,2007
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,The Agent,Greg Germann,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Blake,Nick Swardson,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Bolt,John Travolta,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,The Director,James Lipton,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Dr. Calico,Malcolm McDowell,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Dr. Forrester,Ronn Moss,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Mindy,Kari Wahlgren,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Mittens,Susie Essman,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Penny's Mom,Grey DeLisle,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Penny,Miley Cyrus,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Rhino,Mark Walton,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Thug,Randy Savage,Chris Williams,2008
Bolt,2008-11-21,Comedy,PG,114053759.0,133702498.0,Veteran Cat,Diedrich Bader,Chris Williams,2008
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Buford the Cook,Michael Colyar,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Charlotte La Bouff,Jennifer Cody,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Cousin Randy,Randy Newman,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Dr. Facilier,Keith David,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,"Eli ""Big Daddy"" La Bouff",John Goodman,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Eudora,Oprah Winfrey,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Evangaline,Desconocido,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Harvey Fenner,Corey Burton,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Henry Fenner,Jerry Kernion,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Ian the Alligator,Kevin Michael Richardson,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Lawrence the Valet,Peter Bartlett,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Louis the Alligator,Michael-Leon Wooley,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Mama Odie,Jenifer Lewis,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Marlon the Alligator,Emeril Lagasse,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Prince Naveen,Bruno Campos,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Ray the Firefly,Jim Cummings,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Tiana,Anika Noni Rose,Ron Clements,2009
The Princess and the Frog,2009-11-25,Adventure,G,104400899.0,116316457.0,Two Fingers,Paul Briggs,Ron Clements,2009
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,Alice,Kathryn Beaumont,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,Alice's Sister,Heather Angel,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,Bill the Lizard,Larry Grey,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The Carpenter,J. Pat O'Malley,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The Caterpillar,Richard Haydn,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,Cheshire Cat,Sterling Holloway,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,Dinah the Cat,Desconocido,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The Dodo,Bill Thompson,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The Doorknob,Joseph Kearns,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The Dormouse,Jimmy MacDonald,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The King of Hearts,Dink Trout,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,Mad Hatter,Ed Wynn,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,March Hare,Jerry Colonna,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The Queen of Hearts,Verna Felton,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The Rose,Doris Lloyd,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,Tweedledum and Tweedledee,J. Pat O'Malley,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,The Walrus,J. Pat O'Malley,Clyde Geronimi,2010
Alice in Wonderland,2010-03-05,Adventure,PG,334191110.0,357063499.0,White Rabbit,Bill Thompson,Clyde Geronimi,2010
Tangled,2010-11-24,Adventure,PG,200821936.0,214388548.0,Flynn Rider,Zachary Levi,Nathan Greno,2010
Tangled,2010-11-24,Adventure,PG,200821936.0,214388548.0,Hook Hand,Brad Garrett,Nathan Greno,2010
Tangled,2010-11-24,Adventure,PG,200821936.0,214388548.0,Maximus,Desconocido,Nathan Greno,2010
Tangled,2010-11-24,Adventure,PG,200821936.0,214388548.0,Mother Gothel,Donna Murphy,Nathan Greno,2010
Tangled,2010-11-24,Adventure,PG,200821936.0,214388548.0,Pascal,Frank Welker,Nathan Greno,2010
Tangled,2010-11-24,Adventure,PG,200821936.0,214388548.0,Rapunzel,Mandy Moore,Nathan Greno,2010
Tangled,2010-11-24,Adventure,PG,200821936.0,214388548.0,Stabbington Brothers,Ron Perlman,Nathan Greno,2010
Tron: Legacy,2010-12-17,Adventure,PG,172062763.0,183619259.0,Sam Flynn,Garrett John Hedlund,Desconocido,2010
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Adorabeezle Winterpop,Desconocido,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Candlehead,Katie Lowes,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Crumbelina DiCaramello,Cymbre Walk,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Duncan,Horatio Sanz,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Fix-It Felix Jr.,Jack McBrayer,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,General Hologram,Dennis Haysbert,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Gloyd Orangeboar,Desconocido,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Jubileena Bing-Bing,Josie Trinidad,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,King Candy/Turbo,Alan Tudyk,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Mr. Litwak,Ed O'Neill,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Markowski,Joe Lo Truglio,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Minty Zaki,Desconocido,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Rancis Fluggerbutter,Jamie Elman,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Sergeant Calhoun,Jane Lynch,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Snowanna Rainbeau,Desconocido,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Sour Bill,Rich Moore,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,"Swizzle ""The Swizz"" Malarkey",Desconocido,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Taffyta Muttonfudge,Mindy Kaling,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Vanellope von Schweetz,Sarah Silverman,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Wreck-It Ralph,John C. Reilly,Rich Moore,2012
Wreck-It Ralph,2012-11-02,Adventure,PG,189412677.0,200354959.0,Wynchel,Adam Carolla,Rich Moore,2012
Frozen,2013-11-22,Adventure,PG,400738009.0,414997174.0,Anna,Kristen Bell,Chris Buck,2013
Frozen,2013-11-22,Adventure,PG,400738009.0,414997174.0,Duke of Weselton,Alan Tudyk,Chris Buck,2013
Frozen,2013-11-22,Adventure,PG,400738009.0,414997174.0,Elsa,Idina Menzel,Chris Buck,2013
Frozen,2013-11-22,Adventure,PG,400738009.0,414997174.0,Kristoff,Jonathan Groff,Chris Buck,2013
Frozen,2013-11-22,Adventure,PG,400738009.0,414997174.0,Oaken,Chris Williams,Chris Buck,2013
Frozen,2013-11-22,Adventure,PG,400738009.0,414997174.0,Olaf,Josh Gad,Chris Buck,2013
Frozen,2013-11-22,Adventure,PG,400738009.0,414997174.0,Prince Hans,Santino Fontana,Chris Buck,2013
Frozen,2013-11-22,Adventure,PG,400738009.0,414997174.0,Sven,Desconocido,Chris Buck,2013
Big Hero 6,2014-11-07,Adventure,PG,222527828.0,229249222.0,Tadashi Hamada,Daniel Henney,Don Hall,2014
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Assistant Mayor Dawn Bellwether,Jenny Slate,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Benjamin Clawhauser,Nate Torrence,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Bonnie Hopps,Bonnie Hunt,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Bucky Oryx-Antlerson,Byron Howard,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Chief Bogo,Idris Elba,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Doug Ramses,Rich Moore,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Duke Weaselton,Alan Tudyk,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Emmitt Otterton,Desconocido,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Finnick,"Tommy ""Tiny"" Lister Jr.",Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Flash Slothmore,Raymond S. Persi,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Gazelle,Shakira,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Jerry Jumbeaux Jr.,John DiMaggio,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Jesse the Ram,John DiMaggio,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Judy Hopps,Ginnifer Goodwin,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Mayor Lionheart,J.K. Simmons,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Mr. Big,Maurice LaMarche,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Mrs. Otterton,Octavia Spencer,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,"Nicholas ""Nick"" P. Wilde",Jason Bateman,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Pronk Oryx-Antlerson,Jared Bush,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Stu Hopps,Don Lake,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Woolter the Ram,John DiMaggio,Byron Howard,2016
Zootopia,2016-03-04,Adventure,PG,341268248.0,341268248.0,Yax,Tommy Chong,Byron Howard,2016
Moana,2016-11-23,Adventure,PG,246082029.0,246082029.0,Gramma Tala,Rachel House,Ron Clements,2016
Moana,2016-11-23,Adventure,PG,246082029.0,246082029.0,Heihei the Rooster,Alan Tudyk,Ron Clements,2016
Moana,2016-11-23,Adventure,PG,246082029.0,246082029.0,Maui,Dwayne Johnson,Ron Clements,2016
Moana,2016-11-23,Adventure,PG,246082029.0,246082029.0,Moana Waialiki,Auli'i Cravalho,Ron Clements,2016
Moana,2016-11-23,Adventure,PG,246082029.0,246082029.0,Pua,Desconocido,Ron Clements,2016
Moana,2016-11-23,Adventure,PG,246082029.0,246082029.0,Tamatoa,Jemaine Clement,Ron Clements,2016
Moana,2016-11-23,Adventure,PG,246082029.0,246082029.0,Tui Waialiki,Temuera Morrison,Ron Clements,2016
The Many Adventures of Winnie the Pooh,1977-03-11,Desconocido,Desconocido,0.0,0.0,Desconocido,Desconocido,Wolfgang Reitherman,1977
Winnie the Pooh,2011-07-15,Adventure,G,26692846.0,28375869.0,Desconocido,Desconocido,Stephen J. Anderson,2011
